# X   Y
  100,   0.0002972126007080078, 0.0002972126007080078   
  200,  0.0004879474639892578,  0.0008320331573486329
  500, 0.0011848926544189454, 0.002819252014160156
  1000,  0.002499246597290039, 0.006639814376831055
  5000, 0.009096527099609375, 0.01957592964172363
  10000, 0.022157001495361327, 0.045767784118652344
  20000, 0.04991235733032227, 0.1030266284942627
  50000, 0.11409659385681152, 0.26845059394836424
